date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:31:39	22529/22529	---M--	200	added ('OK')	image/jpeg	etag:%2261222b36-5809%22	https://templates.envytheme.com/erudex/default/assets/images/blogs/blog-1.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/blogs/blog-1.jpg	(from https://templates.envytheme.com/erudex/default/index.html)
02:31:39	2562/2562	---M--	200	added ('OK')	image/jpeg	etag:%2261222b38-a0a%22	https://templates.envytheme.com/erudex/default/assets/images/blogs/blog-author-1.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/blogs/blog-author-1.jpg	(from https://templates.envytheme.com/erudex/default/index.html)
02:31:40	32655/32655	---M--	200	added ('OK')	image/jpeg	etag:%2261222b37-7f97%22	https://templates.envytheme.com/erudex/default/assets/images/blogs/blog-2.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/blogs/blog-2.jpg	(from https://templates.envytheme.com/erudex/default/index.html)
02:31:40	3531/3531	---M--	200	added ('OK')	image/jpeg	etag:%2261222b38-dd3%22	https://templates.envytheme.com/erudex/default/assets/images/blogs/blog-author-2.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/blogs/blog-author-2.jpg	(from https://templates.envytheme.com/erudex/default/index.html)
02:31:40	69074/69074	---M--	200	added ('OK')	image/jpeg	etag:%2261222b37-10dda%22	https://templates.envytheme.com/erudex/default/assets/images/blogs/blog-3.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/blogs/blog-3.jpg	(from https://templates.envytheme.com/erudex/default/index.html)
02:31:40	3036/3036	---M--	200	added ('OK')	image/jpeg	etag:%2261222b38-be4%22	https://templates.envytheme.com/erudex/default/assets/images/blogs/blog-author-3.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/blogs/blog-author-3.jpg	(from https://templates.envytheme.com/erudex/default/index.html)
02:31:41	3637/3637	---M--	200	added ('OK')	image/png	etag:%2261222b32-f5b%22	https://templates.envytheme.com/erudex/default/assets/images/shape-1.png	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/shape-1.png	(from https://templates.envytheme.com/erudex/default/index.html)
02:31:41	3127/3127	---M--	200	added ('OK')	image/png	etag:%2261222b32-d2f%22	https://templates.envytheme.com/erudex/default/assets/images/shape-2.png	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/shape-2.png	(from https://templates.envytheme.com/erudex/default/index.html)
02:31:41	2560/2560	---M--	200	added ('OK')	image/png	etag:%2261222b32-114c%22	https://templates.envytheme.com/erudex/default/assets/images/logo-white.png	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/logo-white.png	(from https://templates.envytheme.com/erudex/default/index.html)
02:31:41	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261544ef0-4d7%22	https://templates.envytheme.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	D:/iot%20template%202/templates.envytheme.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://templates.envytheme.com/erudex/default/index.html)
02:31:41	89500/89500	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261222b35-15d9c%22	https://templates.envytheme.com/erudex/default/assets/js/jquery.min.js	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/js/jquery.min.js	(from https://templates.envytheme.com/erudex/default/index.html)
02:31:42	78419/78419	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261222b34-13253%22	https://templates.envytheme.com/erudex/default/assets/js/bootstrap.bundle.min.js	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/js/bootstrap.bundle.min.js	(from https://templates.envytheme.com/erudex/default/index.html)
02:31:42	20216/20216	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261222b35-4ef8%22	https://templates.envytheme.com/erudex/default/assets/js/jquery.magnific-popup.min.js	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/js/jquery.magnific-popup.min.js	(from https://templates.envytheme.com/erudex/default/index.html)
02:31:42	44342/44342	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261222b35-ad36%22	https://templates.envytheme.com/erudex/default/assets/js/owl.carousel.min.js	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/js/owl.carousel.min.js	(from https://templates.envytheme.com/erudex/default/index.html)
02:31:42	2942/2942	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261222b35-b7e%22	https://templates.envytheme.com/erudex/default/assets/js/jquery.nice-select.min.js	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/js/jquery.nice-select.min.js	(from https://templates.envytheme.com/erudex/default/index.html)
02:31:42	2381/2381	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261222b34-94d%22	https://templates.envytheme.com/erudex/default/assets/js/jquery.ajaxchimp.min.js	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/js/jquery.ajaxchimp.min.js	(from https://templates.envytheme.com/erudex/default/index.html)
02:31:43	6055/6055	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261222b34-17a7%22	https://templates.envytheme.com/erudex/default/assets/js/form-validator.min.js	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/js/form-validator.min.js	(from https://templates.envytheme.com/erudex/default/index.html)
02:31:43	1231/1231	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261222b34-83f%22	https://templates.envytheme.com/erudex/default/assets/js/contact-form-script.js	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/js/contact-form-script.js	(from https://templates.envytheme.com/erudex/default/index.html)
02:31:43	5946/5946	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261222b35-173a%22	https://templates.envytheme.com/erudex/default/assets/js/jquery.meanmenu.min.js	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/js/jquery.meanmenu.min.js	(from https://templates.envytheme.com/erudex/default/index.html)
02:31:44	6063/6063	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261222b35-26a5%22	https://templates.envytheme.com/erudex/default/assets/js/script.js	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/js/script.js	(from https://templates.envytheme.com/erudex/default/index.html)
02:31:44	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2001%20Oct%202021%2020:31:44%20GMT	https://templates.envytheme.com/erudex/default/assets/css/owl.video.play.png	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/css/owl.video.play.png	(from https://templates.envytheme.com/erudex/default/assets/css/owl.carousel.min.css)
02:31:44	537868/537868	---M--	200	added ('OK')	application/octet-stream	etag:%2261222b31-8350c%22	https://templates.envytheme.com/erudex/default/assets/fonts/icofont.woff2	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/fonts/icofont.woff2	(from https://templates.envytheme.com/erudex/default/assets/css/icofont.min.css)
02:31:45	645604/645604	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261222b2e-9d9e4%22	https://templates.envytheme.com/erudex/default/assets/fonts/icofont.woff	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/fonts/icofont.woff	(from https://templates.envytheme.com/erudex/default/assets/css/icofont.min.css)
02:31:45	18234/18234	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261222b24-473a%22	https://templates.envytheme.com/erudex/default/assets/fonts/Flaticon.eot	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/fonts/Flaticon.eot	(from https://templates.envytheme.com/erudex/default/assets/css/flaticon.css)
02:31:45	18234/18234	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261222b24-473a%22	https://templates.envytheme.com/erudex/default/assets/fonts/Flaticon.eot?	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/fonts/Flaticond41d.eot	(from https://templates.envytheme.com/erudex/default/assets/css/flaticon.css)
02:31:45	9696/9696	---M--	200	added ('OK')	application/octet-stream	etag:%2261222b25-25e0%22	https://templates.envytheme.com/erudex/default/assets/fonts/Flaticon.woff2	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/fonts/Flaticon.woff2	(from https://templates.envytheme.com/erudex/default/assets/css/flaticon.css)
02:31:46	11576/11576	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261222b25-2d38%22	https://templates.envytheme.com/erudex/default/assets/fonts/Flaticon.woff	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/fonts/Flaticon.woff	(from https://templates.envytheme.com/erudex/default/assets/css/flaticon.css)
02:31:46	18056/18056	---M--	200	added ('OK')	application/octet-stream	etag:%2261222b25-4688%22	https://templates.envytheme.com/erudex/default/assets/fonts/Flaticon.ttf	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/fonts/Flaticon.ttf	(from https://templates.envytheme.com/erudex/default/assets/css/flaticon.css)
02:31:46	103064/103064	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261222b24-19298%22	https://templates.envytheme.com/erudex/default/assets/fonts/Flaticon.svg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/fonts/Flaticon.svg	(from https://templates.envytheme.com/erudex/default/assets/css/flaticon.css)
02:31:46	197/197	---M--	200	added ('OK')	image/png	etag:%2261222b31-c5%22	https://templates.envytheme.com/erudex/default/assets/images/chevron.png	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/chevron.png	(from https://templates.envytheme.com/erudex/default/assets/css/style.css)
02:31:46	106015/106015	---M--	200	added ('OK')	image/jpeg	etag:%2261222b3d-19e27%22	https://templates.envytheme.com/erudex/default/assets/images/page-bg/page-bg-1.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/page-bg/page-bg-1.jpg	(from https://templates.envytheme.com/erudex/default/assets/css/style.css)
02:31:47	535067/535067	---M--	200	added ('OK')	image/jpeg	etag:%2261222b3e-82a23%22	https://templates.envytheme.com/erudex/default/assets/images/page-bg/page-bg-2.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/page-bg/page-bg-2.jpg	(from https://templates.envytheme.com/erudex/default/assets/css/style.css)
02:31:47	166557/166557	---M--	200	added ('OK')	image/jpeg	etag:%2261222b3c-28aa5%22	https://templates.envytheme.com/erudex/default/assets/images/homepage-three/bg.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/homepage-three/bg.jpg	(from https://templates.envytheme.com/erudex/default/assets/css/style.css)
02:31:47	9780/9780	---M--	200	added ('OK')	image/png	etag:%2261222b3b-285a%22	https://templates.envytheme.com/erudex/default/assets/images/homepage-one/header-bg-shape.png	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/homepage-one/header-bg-shape.png	(from https://templates.envytheme.com/erudex/default/assets/css/style.css)
02:31:47	1360/1360	---M--	200	added ('OK')	image/png	etag:%2261222b32-14ce%22	https://templates.envytheme.com/erudex/default/assets/images/frame-1.png	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/frame-1.png	(from https://templates.envytheme.com/erudex/default/assets/css/style.css)
02:31:48	733/733	---M--	200	added ('OK')	image/png	etag:%2261222b3f-2e0%22	https://templates.envytheme.com/erudex/default/assets/images/process/process-shape.png	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/process/process-shape.png	(from https://templates.envytheme.com/erudex/default/assets/css/style.css)
02:31:48	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2001%20Oct%202021%2020:31:48%20GMT	https://templates.envytheme.com/erudex/default/privacy-policy	D:/iot%20template%202/templates.envytheme.com/erudex/default/privacy-policy	(from https://templates.envytheme.com/erudex/default/contact.html)
02:31:48	83418/83418	---M--	200	added ('OK')	image/png	etag:%2261222b3c-145da%22	https://templates.envytheme.com/erudex/default/assets/images/homepage-two/header-shape.png	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/homepage-two/header-shape.png	(from https://templates.envytheme.com/erudex/default/index-2.html)
02:31:48	2549/2549	---M--	200	added ('OK')	image/png	etag:%2261222b3f-9f5%22	https://templates.envytheme.com/erudex/default/assets/images/process/process-four.png	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/process/process-four.png	(from https://templates.envytheme.com/erudex/default/index-2.html)
02:31:49	2857/2857	---M--	200	added ('OK')	image/png	etag:%2261222b3f-b29%22	https://templates.envytheme.com/erudex/default/assets/images/process/process-five.png	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/process/process-five.png	(from https://templates.envytheme.com/erudex/default/index-2.html)
02:31:49	2372/2372	---M--	200	added ('OK')	image/png	etag:%2261222b40-944%22	https://templates.envytheme.com/erudex/default/assets/images/process/process-six.png	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/process/process-six.png	(from https://templates.envytheme.com/erudex/default/index-2.html)
02:31:49	191823/191823	---M--	200	added ('OK')	image/png	etag:%2261222b45-2ed4f%22	https://templates.envytheme.com/erudex/default/assets/images/services/service-1.png	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/services/service-1.png	(from https://templates.envytheme.com/erudex/default/index-2.html)
02:31:49	130310/130310	---M--	200	added ('OK')	image/png	etag:%2261222b45-1fd06%22	https://templates.envytheme.com/erudex/default/assets/images/services/service-2.png	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/services/service-2.png	(from https://templates.envytheme.com/erudex/default/index-2.html)
02:31:49	27338/27338	---M--	200	added ('OK')	image/png	etag:%2261222b45-6aca%22	https://templates.envytheme.com/erudex/default/assets/images/services/service-3.png	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/services/service-3.png	(from https://templates.envytheme.com/erudex/default/index-2.html)
02:31:50	14289/14289	---M--	200	added ('OK')	image/jpeg	etag:%2261222b43-37d9%22	https://templates.envytheme.com/erudex/default/assets/images/projects/project-1.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/projects/project-1.jpg	(from https://templates.envytheme.com/erudex/default/index-2.html)
02:31:50	27066/27066	---M--	200	added ('OK')	image/jpeg	etag:%2261222b43-69c2%22	https://templates.envytheme.com/erudex/default/assets/images/projects/project-2.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/projects/project-2.jpg	(from https://templates.envytheme.com/erudex/default/index-2.html)
02:31:50	41304/41304	---M--	200	added ('OK')	image/jpeg	etag:%2261222b43-a160%22	https://templates.envytheme.com/erudex/default/assets/images/projects/project-3.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/projects/project-3.jpg	(from https://templates.envytheme.com/erudex/default/index-2.html)
02:31:50	53935/53935	---M--	200	added ('OK')	image/jpeg	etag:%2261222b39-d2b7%22	https://templates.envytheme.com/erudex/default/assets/images/cases/case-lg-1.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/cases/case-lg-1.jpg	(from https://templates.envytheme.com/erudex/default/index-2.html)
02:31:51	136075/136075	---M--	200	added ('OK')	image/jpeg	etag:%2261222b39-21393%22	https://templates.envytheme.com/erudex/default/assets/images/cases/case-lg-3.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/cases/case-lg-3.jpg	(from https://templates.envytheme.com/erudex/default/index-2.html)
02:31:51	36169/36169	---M--	200	added ('OK')	image/jpeg	etag:%2261222b39-8d51%22	https://templates.envytheme.com/erudex/default/assets/images/cases/case-lg-2.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/cases/case-lg-2.jpg	(from https://templates.envytheme.com/erudex/default/index-2.html)
02:31:51	14289/14289	---M--	200	added ('OK')	image/jpeg	etag:%2261222b37-37d9%22	https://templates.envytheme.com/erudex/default/assets/images/blogs/blog-4.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/blogs/blog-4.jpg	(from https://templates.envytheme.com/erudex/default/index-3.html)
02:31:51	27066/27066	---M--	200	added ('OK')	image/jpeg	etag:%2261222b37-69c2%22	https://templates.envytheme.com/erudex/default/assets/images/blogs/blog-5.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/blogs/blog-5.jpg	(from https://templates.envytheme.com/erudex/default/index-3.html)
02:31:52	41304/41304	---M--	200	added ('OK')	image/jpeg	etag:%2261222b37-a160%22	https://templates.envytheme.com/erudex/default/assets/images/blogs/blog-6.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/blogs/blog-6.jpg	(from https://templates.envytheme.com/erudex/default/index-3.html)
02:31:52	82363/82363	---M--	200	added ('OK')	image/jpeg	etag:%2261222b47-141c3%22	https://templates.envytheme.com/erudex/default/assets/images/services/service-details.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/services/service-details.jpg	(from https://templates.envytheme.com/erudex/default/service-robotic-animation.html)
02:31:52	22529/22529	---M--	200	added ('OK')	image/jpeg	etag:%2261222b46-5809%22	https://templates.envytheme.com/erudex/default/assets/images/services/service-details-1.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/services/service-details-1.jpg	(from https://templates.envytheme.com/erudex/default/service-robotic-animation.html)
02:31:52	32655/32655	---M--	200	added ('OK')	image/jpeg	etag:%2261222b46-7f97%22	https://templates.envytheme.com/erudex/default/assets/images/services/service-details-2.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/services/service-details-2.jpg	(from https://templates.envytheme.com/erudex/default/service-robotic-animation.html)
02:31:52	2514/2514	---M--	200	added ('OK')	image/jpeg	etag:%2261222b30-9da%22	https://templates.envytheme.com/erudex/default/assets/images/author-1.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/author-1.jpg	(from https://templates.envytheme.com/erudex/default/service-robotic-animation.html)
02:31:53	86178/86178	---M--	200	added ('OK')	image/png	etag:%2261222b45-150a2%22	https://templates.envytheme.com/erudex/default/assets/images/services/service-4.png	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/services/service-4.png	(from https://templates.envytheme.com/erudex/default/service-robotic-animation.html)
02:31:53	209447/209447	---M--	200	added ('OK')	image/png	etag:%2261222b46-33227%22	https://templates.envytheme.com/erudex/default/assets/images/services/service-5.png	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/services/service-5.png	(from https://templates.envytheme.com/erudex/default/service-robotic-animation.html)
02:31:53	122284/122284	---M--	200	added ('OK')	image/png	etag:%2261222b46-1ddac%22	https://templates.envytheme.com/erudex/default/assets/images/services/service-6.png	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/services/service-6.png	(from https://templates.envytheme.com/erudex/default/service-robotic-animation.html)
02:31:53	29102/29102	---M--	200	added ('OK')	image/jpeg	etag:%2261222b47-71b6%22	https://templates.envytheme.com/erudex/default/assets/images/team/team-2.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/team/team-2.jpg	(from https://templates.envytheme.com/erudex/default/our-team.html)
02:31:54	125201/125201	---M--	200	added ('OK')	image/jpeg	etag:%2261222b47-1fd95%22	https://templates.envytheme.com/erudex/default/assets/images/team/team-1.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/team/team-1.jpg	(from https://templates.envytheme.com/erudex/default/our-team.html)
02:31:54	58220/58220	---M--	200	added ('OK')	image/jpeg	etag:%2261222b47-e374%22	https://templates.envytheme.com/erudex/default/assets/images/team/team-3.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/team/team-3.jpg	(from https://templates.envytheme.com/erudex/default/our-team.html)
02:31:54	45809/45809	---M--	200	added ('OK')	image/jpeg	etag:%2261222b48-b2f9%22	https://templates.envytheme.com/erudex/default/assets/images/team/team-4.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/team/team-4.jpg	(from https://templates.envytheme.com/erudex/default/our-team.html)
02:31:54	63847/63847	---M--	200	added ('OK')	image/jpeg	etag:%2261222b48-f96f%22	https://templates.envytheme.com/erudex/default/assets/images/team/team-5.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/team/team-5.jpg	(from https://templates.envytheme.com/erudex/default/our-team.html)
02:31:55	61517/61517	---M--	200	added ('OK')	image/jpeg	etag:%2261222b48-f055%22	https://templates.envytheme.com/erudex/default/assets/images/team/team-6.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/team/team-6.jpg	(from https://templates.envytheme.com/erudex/default/our-team.html)
02:31:55	14606/14606	---M--	200	added ('OK')	image/jpeg	etag:%2261222b44-3916%22	https://templates.envytheme.com/erudex/default/assets/images/projects/project-4.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/projects/project-4.jpg	(from https://templates.envytheme.com/erudex/default/projects.html)
02:31:55	110445/110445	---M--	200	added ('OK')	image/jpeg	etag:%2261222b44-1af75%22	https://templates.envytheme.com/erudex/default/assets/images/projects/project-5.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/projects/project-5.jpg	(from https://templates.envytheme.com/erudex/default/projects.html)
02:31:55	37613/37613	---M--	200	added ('OK')	image/jpeg	etag:%2261222b44-92f5%22	https://templates.envytheme.com/erudex/default/assets/images/projects/project-6.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/projects/project-6.jpg	(from https://templates.envytheme.com/erudex/default/projects.html)
02:31:56	37484/37484	---M--	200	added ('OK')	image/jpeg	etag:%2261222b44-926c%22	https://templates.envytheme.com/erudex/default/assets/images/projects/project-details.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/projects/project-details.jpg	(from https://templates.envytheme.com/erudex/default/single-project.html)
02:31:56	50700/50700	---M--	200	added ('OK')	image/jpeg	etag:%2261222b3a-c60c%22	https://templates.envytheme.com/erudex/default/assets/images/cases/case-lg-7.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/cases/case-lg-7.jpg	(from https://templates.envytheme.com/erudex/default/cases.html)
02:31:56	123562/123562	---M--	200	added ('OK')	image/jpeg	etag:%2261222b3a-1e2aa%22	https://templates.envytheme.com/erudex/default/assets/images/cases/case-lg-4.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/cases/case-lg-4.jpg	(from https://templates.envytheme.com/erudex/default/cases.html)
02:31:57	42214/42214	---M--	200	added ('OK')	image/jpeg	etag:%2261222b39-a4e6%22	https://templates.envytheme.com/erudex/default/assets/images/cases/case-lg-5.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/cases/case-lg-5.jpg	(from https://templates.envytheme.com/erudex/default/cases.html)
02:31:57	179979/179979	---M--	200	added ('OK')	image/jpeg	etag:%2261222b3a-2bf0b%22	https://templates.envytheme.com/erudex/default/assets/images/cases/case-lg-6.jpg	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/cases/case-lg-6.jpg	(from https://templates.envytheme.com/erudex/default/cases.html)
02:31:57	2444/2444	---M--	200	added ('OK')	image/png	etag:%2261222b3d-98c%22	https://templates.envytheme.com/erudex/default/assets/images/partner/partner-1.png	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/partner/partner-1.png	(from https://templates.envytheme.com/erudex/default/our-clients.html)
02:31:57	3293/3293	---M--	200	added ('OK')	image/png	etag:%2261222b3e-cdd%22	https://templates.envytheme.com/erudex/default/assets/images/partner/partner-2.png	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/partner/partner-2.png	(from https://templates.envytheme.com/erudex/default/our-clients.html)
02:31:58	2380/2380	---M--	200	added ('OK')	image/png	etag:%2261222b3e-94c%22	https://templates.envytheme.com/erudex/default/assets/images/partner/partner-3.png	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/partner/partner-3.png	(from https://templates.envytheme.com/erudex/default/our-clients.html)
02:31:58	2192/2192	---M--	200	added ('OK')	image/png	etag:%2261222b3e-890%22	https://templates.envytheme.com/erudex/default/assets/images/partner/partner-4.png	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/partner/partner-4.png	(from https://templates.envytheme.com/erudex/default/our-clients.html)
02:31:58	3799/3799	---M--	200	added ('OK')	image/png	etag:%2261222b3e-ed7%22	https://templates.envytheme.com/erudex/default/assets/images/partner/partner-5.png	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/partner/partner-5.png	(from https://templates.envytheme.com/erudex/default/our-clients.html)
02:31:58	2301/2301	---M--	200	added ('OK')	image/png	etag:%2261222b3e-8fd%22	https://templates.envytheme.com/erudex/default/assets/images/partner/partner-6.png	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/partner/partner-6.png	(from https://templates.envytheme.com/erudex/default/our-clients.html)
02:31:59	1985/1985	---M--	200	added ('OK')	image/png	etag:%2261222b3f-7c1%22	https://templates.envytheme.com/erudex/default/assets/images/partner/partner-7.png	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/partner/partner-7.png	(from https://templates.envytheme.com/erudex/default/our-clients.html)
02:31:59	125477/125477	---M--	200	added ('OK')	image/png	etag:%2261222b40-1ea25%22	https://templates.envytheme.com/erudex/default/assets/images/products/product-1.png	D:/iot%20template%202/templates.envytheme.com/erudex/default/assets/images/products/product-1.png	(from https://templates.envytheme.com/erudex/default/products.html)
